,Year,Cause Name,State,Deaths,Age-adjusted Death Rate,Underlying Cause,113 Code
4808,2009,CLRD,Colorado,2073,47.8,Chronic lower respiratory diseases ,J40-J47
4809,2009,CLRD,Connecticut,1448,33.5,Chronic lower respiratory diseases ,J40-J47
4810,2009,CLRD,Delaware,428,43.4,Chronic lower respiratory diseases ,J40-J47
4811,2009,CLRD,District of Columbia,136,24.5,Chronic lower respiratory diseases ,J40-J47
4812,2009,CLRD,Florida,10182,40.3,Chronic lower respiratory diseases ,J40-J47
4813,2009,CLRD,Georgia,3736,46.7,Chronic lower respiratory diseases ,J40-J47
4814,2009,CLRD,Hawaii,303,19.1,Chronic lower respiratory diseases ,J40-J47
4815,2009,CLRD,Idaho,725,48.2,Chronic lower respiratory diseases ,J40-J47
4816,2009,CLRD,Illinois,5299,40.3,Chronic lower respiratory diseases ,J40-J47
4817,2009,CLRD,Indiana,3745,55.5,Chronic lower respiratory diseases ,J40-J47
4818,2009,CLRD,Iowa,1832,48.7,Chronic lower respiratory diseases ,J40-J47
4819,2009,CLRD,Kansas,1580,50.6,Chronic lower respiratory diseases ,J40-J47
4820,2009,CLRD,Kentucky,2854,62.2,Chronic lower respiratory diseases ,J40-J47
4821,2009,CLRD,Louisiana,1878,42.7,Chronic lower respiratory diseases ,J40-J47
4822,2009,CLRD,Maine,821,48.6,Chronic lower respiratory diseases ,J40-J47
4823,2009,CLRD,Maryland,2064,36.3,Chronic lower respiratory diseases ,J40-J47
4824,2009,CLRD,Massachusetts,2559,33.8,Chronic lower respiratory diseases ,J40-J47
4825,2009,CLRD,Michigan,4961,45.0,Chronic lower respiratory diseases ,J40-J47
4826,2009,CLRD,Minnesota,1961,34.8,Chronic lower respiratory diseases ,J40-J47
4827,2009,CLRD,Mississippi,1556,52.7,Chronic lower respiratory diseases ,J40-J47
4828,2009,CLRD,Missouri,3456,51.9,Chronic lower respiratory diseases ,J40-J47
4829,2009,CLRD,Montana,598,51.6,Chronic lower respiratory diseases ,J40-J47
4830,2009,CLRD,Nebraska,987,48.3,Chronic lower respiratory diseases ,J40-J47
4831,2009,CLRD,Nevada,1244,53.3,Chronic lower respiratory diseases ,J40-J47
4832,2009,CLRD,New Hampshire,652,45.6,Chronic lower respiratory diseases ,J40-J47
4833,2009,CLRD,New Jersey,3125,31.8,Chronic lower respiratory diseases ,J40-J47
4834,2009,CLRD,New Mexico,984,47.1,Chronic lower respiratory diseases ,J40-J47
4835,2009,CLRD,New York,6740,31.4,Chronic lower respiratory diseases ,J40-J47
4836,2009,CLRD,North Carolina,4329,45.4,Chronic lower respiratory diseases ,J40-J47
4837,2009,CLRD,North Dakota,341,41.6,Chronic lower respiratory diseases ,J40-J47
4838,2009,CLRD,Ohio,6642,50.4,Chronic lower respiratory diseases ,J40-J47
4839,2009,CLRD,Oklahoma,2595,65.1,Chronic lower respiratory diseases ,J40-J47
4840,2009,CLRD,Oregon,1943,45.3,Chronic lower respiratory diseases ,J40-J47
4841,2009,CLRD,Pennsylvania,6432,39.6,Chronic lower respiratory diseases ,J40-J47
4842,2009,CLRD,Rhode Island,511,39.8,Chronic lower respiratory diseases ,J40-J47
4843,2009,CLRD,South Carolina,2317,48.2,Chronic lower respiratory diseases ,J40-J47
4844,2009,CLRD,South Dakota,440,44.9,Chronic lower respiratory diseases ,J40-J47
4845,2009,CLRD,Tennessee,3503,52.9,Chronic lower respiratory diseases ,J40-J47
4846,2009,CLRD,Texas,8649,42.6,Chronic lower respiratory diseases ,J40-J47
4849,2009,CLRD,Utah,581,29.5,Chronic lower respiratory diseases ,J40-J47
4850,2009,CLRD,Vermont,364,49.3,Chronic lower respiratory diseases ,J40-J47
4851,2009,CLRD,Virginia,3013,39.6,Chronic lower respiratory diseases ,J40-J47
4852,2009,CLRD,Washington,2933,44.3,Chronic lower respiratory diseases ,J40-J47
4853,2009,CLRD,West Virginia,1490,63.9,Chronic lower respiratory diseases ,J40-J47
4854,2009,CLRD,Wisconsin,2461,38.5,Chronic lower respiratory diseases ,J40-J47
4855,2009,CLRD,Wyoming,310,57.2,Chronic lower respiratory diseases ,J40-J47
4856,2009,Diabetes,Alabama,1259,24.4,Diabetes mellitus ,E10-E14
4857,2009,Diabetes,Alaska,84,18.1,Diabetes mellitus ,E10-E14
4858,2009,Diabetes,Arizona,1083,16.2,Diabetes mellitus ,E10-E14
4859,2009,Diabetes,Arkansas,890,27.4,Diabetes mellitus ,E10-E14
4860,2009,Diabetes,California,6979,19.8,Diabetes mellitus ,E10-E14
4861,2009,Diabetes,Colorado,779,17.2,Diabetes mellitus ,E10-E14
4862,2009,Diabetes,Connecticut,624,14.5,Diabetes mellitus ,E10-E14
4863,2009,Diabetes,Delaware,206,20.8,Diabetes mellitus ,E10-E14
4865,2009,Diabetes,District of Columbia,129,22.5,Diabetes mellitus ,E10-E14
4866,2009,Diabetes,Florida,4901,20.0,Diabetes mellitus ,E10-E14
4867,2009,Diabetes,Georgia,1582,18.7,Diabetes mellitus ,E10-E14
4868,2009,Diabetes,Hawaii,308,19.5,Diabetes mellitus ,E10-E14
4869,2009,Diabetes,Idaho,372,24.3,Diabetes mellitus ,E10-E14
4870,2009,Diabetes,Illinois,2741,20.6,Diabetes mellitus ,E10-E14
4871,2009,Diabetes,Indiana,1646,24.1,Diabetes mellitus ,E10-E14
4872,2009,Diabetes,Iowa,702,18.7,Diabetes mellitus ,E10-E14
4873,2009,Diabetes,Kansas,635,20.3,Diabetes mellitus ,E10-E14
4874,2009,Diabetes,Kentucky,1348,29.3,Diabetes mellitus ,E10-E14
4875,2009,Diabetes,Louisiana,1249,27.8,Diabetes mellitus ,E10-E14
4876,2009,Diabetes,Maine,350,20.7,Diabetes mellitus ,E10-E14
4877,2009,Diabetes,Maryland,1207,20.6,Diabetes mellitus ,E10-E14
4878,2009,Diabetes,Massachusetts,1007,13.3,Diabetes mellitus ,E10-E14
4879,2009,Diabetes,Michigan,2705,24.4,Diabetes mellitus ,E10-E14
4880,2009,Diabetes,Minnesota,1021,17.7,Diabetes mellitus ,E10-E14
4881,2009,Diabetes,Mississippi,900,29.7,Diabetes mellitus ,E10-E14
4882,2009,Diabetes,Missouri,1335,19.8,Diabetes mellitus ,E10-E14
4883,2009,Diabetes,Montana,228,19.4,Diabetes mellitus ,E10-E14
4884,2009,Diabetes,Nebraska,445,21.8,Diabetes mellitus ,E10-E14
4885,2009,Diabetes,Nevada,377,15.5,Diabetes mellitus ,E10-E14
4886,2009,Diabetes,New Hampshire,276,18.7,Diabetes mellitus ,E10-E14
4887,2009,Diabetes,New Jersey,1959,19.9,Diabetes mellitus ,E10-E14
4888,2009,Diabetes,New Mexico,597,28.3,Diabetes mellitus ,E10-E14
4889,2009,Diabetes,New York,3723,17.3,Diabetes mellitus ,E10-E14
4890,2009,Diabetes,North Carolina,2114,21.5,Diabetes mellitus ,E10-E14
4891,2009,Diabetes,North Dakota,214,25.4,Diabetes mellitus ,E10-E14
4892,2009,Diabetes,Ohio,3401,25.7,Diabetes mellitus ,E10-E14
4893,2009,Diabetes,Oklahoma,1146,28.7,Diabetes mellitus ,E10-E14
4894,2009,Diabetes,Oregon,1073,24.8,Diabetes mellitus ,E10-E14
4895,2009,Diabetes,Pennsylvania,3254,20.3,Diabetes mellitus ,E10-E14
4896,2009,Diabetes,Rhode Island,213,16.6,Diabetes mellitus ,E10-E14
4897,2009,Diabetes,South Carolina,1128,23.1,Diabetes mellitus ,E10-E14
4898,2009,Diabetes,South Dakota,202,21.1,Diabetes mellitus ,E10-E14
4899,2009,Diabetes,Tennessee,1759,26.2,Diabetes mellitus ,E10-E14
4900,2009,Diabetes,Texas,4873,22.8,Diabetes mellitus ,E10-E14
4902,2009,Diabetes,Utah,463,22.6,Diabetes mellitus ,E10-E14
4903,2009,Diabetes,Vermont,143,19.2,Diabetes mellitus ,E10-E14
4904,2009,Diabetes,Virginia,1560,19.5,Diabetes mellitus ,E10-E14
4905,2009,Diabetes,Washington,1554,22.8,Diabetes mellitus ,E10-E14
4906,2009,Diabetes,West Virginia,746,32.0,Diabetes mellitus ,E10-E14
4907,2009,Diabetes,Wisconsin,1110,17.2,Diabetes mellitus ,E10-E14
4908,2009,Diabetes,Wyoming,105,18.1,Diabetes mellitus ,E10-E14
4909,2009,Heart disease,Alabama,12021,238.0,Diseases of heart ,"I00-I09,I11,I13,I20-I51"
4910,2009,Heart disease,Alaska,714,158.9,Diseases of heart ,"I00-I09,I11,I13,I20-I51"
4911,2009,Heart disease,Arizona,10273,155.7,Diseases of heart ,"I00-I09,I11,I13,I20-I51"
4912,2009,Heart disease,Arkansas,7295,226.1,Diseases of heart ,"I00-I09,I11,I13,I20-I51"
4913,2009,Heart disease,California,59206,166.9,Diseases of heart ,"I00-I09,I11,I13,I20-I51"
4914,2009,Heart disease,Colorado,6093,136.5,Diseases of heart ,"I00-I09,I11,I13,I20-I51"
4915,2009,Heart disease,Connecticut,7105,157.7,Diseases of heart ,"I00-I09,I11,I13,I20-I51"
4916,2009,Heart disease,Delaware,1796,182.3,Diseases of heart ,"I00-I09,I11,I13,I20-I51"
4917,2009,Heart disease,District of Columbia,1288,224.1,Diseases of heart ,"I00-I09,I11,I13,I20-I51"
4918,2009,Heart disease,Florida,41274,163.8,Diseases of heart ,"I00-I09,I11,I13,I20-I51"
4919,2009,Heart disease,Georgia,16165,198.5,Diseases of heart ,"I00-I09,I11,I13,I20-I51"
4920,2009,Heart disease,Hawaii,2363,146.6,Diseases of heart ,"I00-I09,I11,I13,I20-I51"
4921,2009,Heart disease,Idaho,2398,155.7,Diseases of heart ,"I00-I09,I11,I13,I20-I51"
4922,2009,Heart disease,Illinois,24931,184.0,Diseases of heart ,"I00-I09,I11,I13,I20-I51"
4923,2009,Heart disease,Indiana,13509,196.7,Diseases of heart ,"I00-I09,I11,I13,I20-I51"
4924,2009,Heart disease,Iowa,6938,176.1,Diseases of heart ,"I00-I09,I11,I13,I20-I51"
4925,2009,Heart disease,Kansas,5294,163.0,Diseases of heart ,"I00-I09,I11,I13,I20-I51"
4926,2009,Heart disease,Kentucky,9728,214.3,Diseases of heart ,"I00-I09,I11,I13,I20-I51"
4927,2009,Heart disease,Louisiana,10169,229.9,Diseases of heart ,"I00-I09,I11,I13,I20-I51"
4928,2009,Heart disease,Maine,2674,156.4,Diseases of heart ,"I00-I09,I11,I13,I20-I51"
4929,2009,Heart disease,Maryland,11210,190.8,Diseases of heart ,"I00-I09,I11,I13,I20-I51"
4930,2009,Heart disease,Massachusetts,12322,156.1,Diseases of heart ,"I00-I09,I11,I13,I20-I51"
4931,2009,Heart disease,Michigan,23099,205.5,Diseases of heart ,"I00-I09,I11,I13,I20-I51"
4932,2009,Heart disease,Minnesota,7238,122.1,Diseases of heart ,"I00-I09,I11,I13,I20-I51"
4933,2009,Heart disease,Mississippi,7530,253.8,Diseases of heart ,"I00-I09,I11,I13,I20-I51"
4934,2009,Heart disease,Missouri,13916,206.1,Diseases of heart ,"I00-I09,I11,I13,I20-I51"
4935,2009,Heart disease,Montana,1832,154.3,Diseases of heart ,"I00-I09,I11,I13,I20-I51"
4936,2009,Heart disease,Nebraska,3277,153.2,Diseases of heart ,"I00-I09,I11,I13,I20-I51"
4937,2009,Heart disease,Nevada,4687,194.7,Diseases of heart ,"I00-I09,I11,I13,I20-I51"
4938,2009,Heart disease,New Hampshire,2268,153.4,Diseases of heart ,"I00-I09,I11,I13,I20-I51"
4939,2009,Heart disease,New Jersey,18086,178.6,Diseases of heart ,"I00-I09,I11,I13,I20-I51"
4940,2009,Heart disease,New Mexico,3214,153.6,Diseases of heart ,"I00-I09,I11,I13,I20-I51"
4941,2009,Heart disease,New York,47283,213.2,Diseases of heart ,"I00-I09,I11,I13,I20-I51"
4942,2009,Heart disease,North Carolina,17203,179.7,Diseases of heart ,"I00-I09,I11,I13,I20-I51"
4943,2009,Heart disease,North Dakota,1431,165.8,Diseases of heart ,"I00-I09,I11,I13,I20-I51"
4944,2009,Heart disease,Ohio,25453,190.0,Diseases of heart ,"I00-I09,I11,I13,I20-I51"
4945,2009,Heart disease,Oklahoma,9202,232.6,Diseases of heart ,"I00-I09,I11,I13,I20-I51"
4946,2009,Heart disease,Oregon,6262,141.2,Diseases of heart ,"I00-I09,I11,I13,I20-I51"
4947,2009,Heart disease,Pennsylvania,32297,193.8,Diseases of heart ,"I00-I09,I11,I13,I20-I51"
4948,2009,Heart disease,Rhode Island,2411,173.8,Diseases of heart ,"I00-I09,I11,I13,I20-I51"
4949,2009,Heart disease,South Carolina,9068,189.5,Diseases of heart ,"I00-I09,I11,I13,I20-I51"
4950,2009,Heart disease,South Dakota,1778,173.3,Diseases of heart ,"I00-I09,I11,I13,I20-I51"
4951,2009,Heart disease,Tennessee,14257,216.5,Diseases of heart ,"I00-I09,I11,I13,I20-I51"
4952,2009,Heart disease,Texas,38077,184.1,Diseases of heart ,"I00-I09,I11,I13,I20-I51"
4954,2009,Heart disease,Utah,2813,142.2,Diseases of heart ,"I00-I09,I11,I13,I20-I51"
4955,2009,Heart disease,Vermont,1171,156.1,Diseases of heart ,"I00-I09,I11,I13,I20-I51"
4956,2009,Heart disease,Virginia,13397,172.0,Diseases of heart ,"I00-I09,I11,I13,I20-I51"
4957,2009,Heart disease,Washington,10561,153.9,Diseases of heart ,"I00-I09,I11,I13,I20-I51"
4958,2009,Heart disease,West Virginia,5038,219.6,Diseases of heart ,"I00-I09,I11,I13,I20-I51"
4959,2009,Heart disease,Wisconsin,10834,163.1,Diseases of heart ,"I00-I09,I11,I13,I20-I51"
4960,2009,Heart disease,Wyoming,964,172.1,Diseases of heart ,"I00-I09,I11,I13,I20-I51"
4961,2009,Influenza and pneumonia,Alabama,952,19.2,Influenza and pneumonia ,J09-J18
4962,2009,Influenza and pneumonia,Alaska,51,12.5,Influenza and pneumonia ,J09-J18
4963,2009,Influenza and pneumonia,Arizona,1058,16.2,Influenza and pneumonia ,J09-J18
4964,2009,Influenza and pneumonia,Arkansas,705,22.1,Influenza and pneumonia ,J09-J18
4966,2009,Influenza and pneumonia,California,6394,18.1,Influenza and pneumonia ,J09-J18
4967,2009,Influenza and pneumonia,Colorado,658,14.8,Influenza and pneumonia ,J09-J18
4968,2009,Influenza and pneumonia,Connecticut,696,15.4,Influenza and pneumonia ,J09-J18
4969,2009,Influenza and pneumonia,Delaware,132,13.5,Influenza and pneumonia ,J09-J18
4970,2009,Influenza and pneumonia,District of Columbia,73,12.4,Influenza and pneumonia ,J09-J18
4971,2009,Influenza and pneumonia,Florida,2410,9.9,Influenza and pneumonia ,J09-J18
4972,2009,Influenza and pneumonia,Georgia,1500,19.2,Influenza and pneumonia ,J09-J18
4973,2009,Influenza and pneumonia,Hawaii,291,17.8,Influenza and pneumonia ,J09-J18
4974,2009,Influenza and pneumonia,Idaho,207,13.6,Influenza and pneumonia ,J09-J18
4975,2009,Influenza and pneumonia,Illinois,2416,17.8,Influenza and pneumonia ,J09-J18
4976,2009,Influenza and pneumonia,Indiana,1191,17.4,Influenza and pneumonia ,J09-J18
4977,2009,Influenza and pneumonia,Iowa,661,16.6,Influenza and pneumonia ,J09-J18
4978,2009,Influenza and pneumonia,Kansas,594,18.0,Influenza and pneumonia ,J09-J18
4979,2009,Influenza and pneumonia,Kentucky,1018,22.9,Influenza and pneumonia ,J09-J18
4980,2009,Influenza and pneumonia,Louisiana,891,20.7,Influenza and pneumonia ,J09-J18
4981,2009,Influenza and pneumonia,Maine,251,14.6,Influenza and pneumonia ,J09-J18
4982,2009,Influenza and pneumonia,Maryland,976,16.9,Influenza and pneumonia ,J09-J18
4983,2009,Influenza and pneumonia,Massachusetts,1348,17.0,Influenza and pneumonia ,J09-J18
4984,2009,Influenza and pneumonia,Michigan,1613,14.5,Influenza and pneumonia ,J09-J18
4985,2009,Influenza and pneumonia,Minnesota,618,10.3,Influenza and pneumonia ,J09-J18
4986,2009,Influenza and pneumonia,Mississippi,578,19.9,Influenza and pneumonia ,J09-J18
4987,2009,Influenza and pneumonia,Missouri,1330,19.7,Influenza and pneumonia ,J09-J18
4988,2009,Influenza and pneumonia,Montana,176,14.8,Influenza and pneumonia ,J09-J18
4989,2009,Influenza and pneumonia,Nebraska,266,12.3,Influenza and pneumonia ,J09-J18
4990,2009,Influenza and pneumonia,Nevada,542,23.3,Influenza and pneumonia ,J09-J18
4991,2009,Influenza and pneumonia,New Hampshire,194,13.1,Influenza and pneumonia ,J09-J18
4992,2009,Influenza and pneumonia,New Jersey,1309,13.0,Influenza and pneumonia ,J09-J18
4993,2009,Influenza and pneumonia,New Mexico,344,16.7,Influenza and pneumonia ,J09-J18
4994,2009,Influenza and pneumonia,New York,4527,20.5,Influenza and pneumonia ,J09-J18
4995,2009,Influenza and pneumonia,North Carolina,1752,18.7,Influenza and pneumonia ,J09-J18
4996,2009,Influenza and pneumonia,North Dakota,138,15.7,Influenza and pneumonia ,J09-J18
4997,2009,Influenza and pneumonia,Ohio,2040,15.4,Influenza and pneumonia ,J09-J18
4998,2009,Influenza and pneumonia,Oklahoma,879,22.6,Influenza and pneumonia ,J09-J18
4999,2009,Influenza and pneumonia,Oregon,507,11.7,Influenza and pneumonia ,J09-J18
5000,2009,Influenza and pneumonia,Pennsylvania,2601,15.6,Influenza and pneumonia ,J09-J18
5001,2009,Influenza and pneumonia,Rhode Island,222,16.1,Influenza and pneumonia ,J09-J18
5002,2009,Influenza and pneumonia,South Carolina,759,16.4,Influenza and pneumonia ,J09-J18
5003,2009,Influenza and pneumonia,South Dakota,134,12.9,Influenza and pneumonia ,J09-J18
5004,2009,Influenza and pneumonia,Tennessee,1390,21.6,Influenza and pneumonia ,J09-J18
5005,2009,Influenza and pneumonia,Texas,3387,16.5,Influenza and pneumonia ,J09-J18
5007,2009,Influenza and pneumonia,Utah,332,16.3,Influenza and pneumonia ,J09-J18
5008,2009,Influenza and pneumonia,Vermont,52,7.0,Influenza and pneumonia ,J09-J18
5009,2009,Influenza and pneumonia,Virginia,1237,16.3,Influenza and pneumonia ,J09-J18
5010,2009,Influenza and pneumonia,Washington,728,10.6,Influenza and pneumonia ,J09-J18
5011,2009,Influenza and pneumonia,West Virginia,443,19.7,Influenza and pneumonia ,J09-J18
5012,2009,Influenza and pneumonia,Wisconsin,979,14.6,Influenza and pneumonia ,J09-J18
5013,2009,Influenza and pneumonia,Wyoming,142,26.7,Influenza and pneumonia ,J09-J18
5014,2009,Suicide,Alabama,673,13.7,Intentional self-harm ,"*U03,X60-X84,Y87.0"
5015,2009,Suicide,Alaska,143,20.0,Intentional self-harm ,"*U03,X60-X84,Y87.0"
5016,2009,Suicide,Arizona,1060,16.7,Intentional self-harm ,"*U03,X60-X84,Y87.0"
5017,2009,Suicide,Arkansas,422,14.5,Intentional self-harm ,"*U03,X60-X84,Y87.0"
5018,2009,Suicide,California,3823,10.2,Intentional self-harm ,"*U03,X60-X84,Y87.0"
5019,2009,Suicide,Colorado,941,18.7,Intentional self-harm ,"*U03,X60-X84,Y87.0"
5020,2009,Suicide,Connecticut,316,8.5,Intentional self-harm ,"*U03,X60-X84,Y87.0"
5021,2009,Suicide,Delaware,107,11.7,Intentional self-harm ,"*U03,X60-X84,Y87.0"
5022,2009,Suicide,District of Columbia,29,4.4,Intentional self-harm ,"*U03,X60-X84,Y87.0"
5023,2009,Suicide,Florida,2858,14.4,Intentional self-harm ,"*U03,X60-X84,Y87.0"
5024,2009,Suicide,Georgia,1134,11.9,Intentional self-harm ,"*U03,X60-X84,Y87.0"
5025,2009,Suicide,Hawaii,175,12.5,Intentional self-harm ,"*U03,X60-X84,Y87.0"
5026,2009,Suicide,Idaho,304,20.3,Intentional self-harm ,"*U03,X60-X84,Y87.0"
5027,2009,Suicide,Illinois,1177,9.1,Intentional self-harm ,"*U03,X60-X84,Y87.0"
5028,2009,Suicide,Indiana,828,12.8,Intentional self-harm ,"*U03,X60-X84,Y87.0"
5029,2009,Suicide,Iowa,361,11.9,Intentional self-harm ,"*U03,X60-X84,Y87.0"
5030,2009,Suicide,Kansas,382,13.6,Intentional self-harm ,"*U03,X60-X84,Y87.0"
5031,2009,Suicide,Kentucky,592,13.5,Intentional self-harm ,"*U03,X60-X84,Y87.0"
5032,2009,Suicide,Louisiana,490,10.9,Intentional self-harm ,"*U03,X60-X84,Y87.0"
5033,2009,Suicide,Maine,197,14.0,Intentional self-harm ,"*U03,X60-X84,Y87.0"
5034,2009,Suicide,Maryland,551,9.3,Intentional self-harm ,"*U03,X60-X84,Y87.0"
5036,2009,Suicide,Massachusetts,530,7.8,Intentional self-harm ,"*U03,X60-X84,Y87.0"
5037,2009,Suicide,Michigan,1169,11.5,Intentional self-harm ,"*U03,X60-X84,Y87.0"
5038,2009,Suicide,Minnesota,584,10.8,Intentional self-harm ,"*U03,X60-X84,Y87.0"
5039,2009,Suicide,Mississippi,381,13.1,Intentional self-harm ,"*U03,X60-X84,Y87.0"
5040,2009,Suicide,Missouri,860,14.3,Intentional self-harm ,"*U03,X60-X84,Y87.0"
5041,2009,Suicide,Montana,219,21.2,Intentional self-harm ,"*U03,X60-X84,Y87.0"
5042,2009,Suicide,Nebraska,170,9.3,Intentional self-harm ,"*U03,X60-X84,Y87.0"
5043,2009,Suicide,Nevada,505,18.7,Intentional self-harm ,"*U03,X60-X84,Y87.0"
5044,2009,Suicide,New Hampshire,166,11.9,Intentional self-harm ,"*U03,X60-X84,Y87.0"
5045,2009,Suicide,New Jersey,557,6.2,Intentional self-harm ,"*U03,X60-X84,Y87.0"
5046,2009,Suicide,New Mexico,376,18.2,Intentional self-harm ,"*U03,X60-X84,Y87.0"
5047,2009,Suicide,New York,1417,7.0,Intentional self-harm ,"*U03,X60-X84,Y87.0"
5048,2009,Suicide,North Carolina,1174,12.2,Intentional self-harm ,"*U03,X60-X84,Y87.0"
5049,2009,Suicide,North Dakota,90,13.9,Intentional self-harm ,"*U03,X60-X84,Y87.0"
5050,2009,Suicide,Ohio,1176,10.0,Intentional self-harm ,"*U03,X60-X84,Y87.0"
5051,2009,Suicide,Oklahoma,567,15.3,Intentional self-harm ,"*U03,X60-X84,Y87.0"
5052,2009,Suicide,Oregon,644,16.2,Intentional self-harm ,"*U03,X60-X84,Y87.0"
5053,2009,Suicide,Pennsylvania,1631,12.2,Intentional self-harm ,"*U03,X60-X84,Y87.0"
5054,2009,Suicide,Rhode Island,118,10.8,Intentional self-harm ,"*U03,X60-X84,Y87.0"
5055,2009,Suicide,South Carolina,619,13.0,Intentional self-harm ,"*U03,X60-X84,Y87.0"
5056,2009,Suicide,South Dakota,129,16.3,Intentional self-harm ,"*U03,X60-X84,Y87.0"
5057,2009,Suicide,Tennessee,947,14.6,Intentional self-harm ,"*U03,X60-X84,Y87.0"
5058,2009,Suicide,Texas,2809,11.6,Intentional self-harm ,"*U03,X60-X84,Y87.0"
5060,2009,Suicide,Utah,449,17.9,Intentional self-harm ,"*U03,X60-X84,Y87.0"
5061,2009,Suicide,Vermont,87,13.0,Intentional self-harm ,"*U03,X60-X84,Y87.0"
5062,2009,Suicide,Virginia,963,11.7,Intentional self-harm ,"*U03,X60-X84,Y87.0"
5063,2009,Suicide,Washington,921,13.3,Intentional self-harm ,"*U03,X60-X84,Y87.0"
5064,2009,Suicide,West Virginia,253,13.1,Intentional self-harm ,"*U03,X60-X84,Y87.0"
5065,2009,Suicide,Wisconsin,724,12.5,Intentional self-harm ,"*U03,X60-X84,Y87.0"
5066,2009,Suicide,Wyoming,111,20.4,Intentional self-harm ,"*U03,X60-X84,Y87.0"
5067,2009,Cancer,Alabama,10289,196.3,Malignant neoplasms ,C00-C97
5068,2009,Cancer,Alaska,895,183.0,Malignant neoplasms ,C00-C97
5069,2009,Cancer,Arizona,10271,152.0,Malignant neoplasms ,C00-C97
5070,2009,Cancer,Arkansas,6513,198.3,Malignant neoplasms ,C00-C97
5071,2009,Cancer,California,55991,158.8,Malignant neoplasms ,C00-C97
5072,2009,Cancer,Colorado,6950,151.4,Malignant neoplasms ,C00-C97
5073,2009,Cancer,Connecticut,6819,162.8,Malignant neoplasms ,C00-C97
5074,2009,Cancer,Delaware,1813,178.7,Malignant neoplasms ,C00-C97
5075,2009,Cancer,District of Columbia,1131,197.4,Malignant neoplasms ,C00-C97
5076,2009,Cancer,Florida,40932,166.6,Malignant neoplasms ,C00-C97
5077,2009,Cancer,Georgia,15143,175.6,Malignant neoplasms ,C00-C97
5078,2009,Cancer,Hawaii,2244,141.3,Malignant neoplasms ,C00-C97
5079,2009,Cancer,Idaho,2458,158.9,Malignant neoplasms ,C00-C97
5080,2009,Cancer,Illinois,24185,181.8,Malignant neoplasms ,C00-C97
5081,2009,Cancer,Indiana,13093,190.4,Malignant neoplasms ,C00-C97
5082,2009,Cancer,Iowa,6249,170.4,Malignant neoplasms ,C00-C97
5083,2009,Cancer,Kansas,5319,171.9,Malignant neoplasms ,C00-C97
5084,2009,Cancer,Kentucky,9634,204.9,Malignant neoplasms ,C00-C97
5085,2009,Cancer,Louisiana,9098,198.6,Malignant neoplasms ,C00-C97
5086,2009,Cancer,Maine,3133,185.2,Malignant neoplasms ,C00-C97
5087,2009,Cancer,Maryland,10412,176.7,Malignant neoplasms ,C00-C97
5088,2009,Cancer,Massachusetts,13112,175.5,Malignant neoplasms ,C00-C97
